learning_rate/pg1,learning_rate/pg2,step,train_mention_loss,train_coref_loss,train_entity_loss,train_rel_loss,train_loss,epoch,valid_f1,mention_prec_micro,mention_rec_micro,mention_f1_micro,mention_prec_macro,mention_rec_macro,mention_f1_macro,coref_prec_micro,coref_rec_micro,coref_f1_micro,coref_prec_macro,coref_rec_macro,coref_f1_macro,entity_prec_micro,entity_rec_micro,entity_f1_micro,entity_prec_macro,entity_rec_macro,entity_f1_macro,rel_prec_micro,rel_rec_micro,rel_f1_micro,rel_prec_macro,rel_rec_macro,rel_f1_macro,rel_nec_prec_micro,rel_nec_rec_micro,rel_nec_f1_micro,rel_nec_prec_macro,rel_nec_rec_macro,rel_nec_f1_macro
,,1155999,0.051748014986515045,0.0,1.3015693426132202,0.6801478862762451,1.0572881698608398,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2124662162162163e-05,1.2124662162162163e-05,1156999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1156999,0.052880074828863144,0.0,0.5210267305374146,1.1529667377471924,1.3361034393310547,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1157359,,,,,,781,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2087124624624625e-05,1.2087124624624625e-05,1157999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1157999,0.05266271159052849,0.0,0.4214392602443695,2.279916763305664,2.437939167022705,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1158839,,,,,,782,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2049587087087088e-05,1.2049587087087088e-05,1158999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1158999,0.04542064294219017,0.0,0.7182633280754089,0.2759111523628235,0.5008976459503174,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.201204954954955e-05,1.201204954954955e-05,1159999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1159999,0.05181928351521492,0.0,0.8621107339859009,9.055697441101074,9.323044776916504,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1160319,,,,,,783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1974512012012013e-05,1.1974512012012013e-05,1160999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1160999,0.05172479897737503,0.0,1.3060715198516846,3.5942506790161133,3.9724934101104736,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1161799,,,,,,784,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1936974474474474e-05,1.1936974474474474e-05,1161999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1161999,0.05899140238761902,0.0,1.6769545078277588,8.022161637200043e-05,0.4783102571964264,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1899436936936938e-05,1.1899436936936938e-05,1162999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1162999,0.04819914326071739,0.0,0.6945543885231018,0.007149060256779194,0.22898679971694946,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1163279,,,,,,785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1861899399399399e-05,1.1861899399399399e-05,1163999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1163999,0.05450688675045967,0.0,0.4063371419906616,0.31634682416915894,0.4724379777908325,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1164759,,,,,,786,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1824361861861863e-05,1.1824361861861863e-05,1164999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1164999,0.049252480268478394,0.0,0.4911912977695465,1.1901320219039917,1.362182378768921,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1786824324324326e-05,1.1786824324324326e-05,1165999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1165999,0.05326050892472267,0.0,0.8810387849807739,0.022995954379439354,0.29651615023612976,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1166239,,,,,,787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1749286786786786e-05,1.1749286786786786e-05,1166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1166999,0.05288200080394745,0.0,0.5318856239318848,0.3064139485359192,0.492267370223999,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1167719,,,,,,788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.171174924924925e-05,1.171174924924925e-05,1167999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1167999,0.04370832443237305,0.0,0.6716225743293762,0.28992825746536255,0.5015422105789185,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1674211711711712e-05,1.1674211711711712e-05,1168999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1168999,0.05168227106332779,0.0,0.7103167772293091,0.35034120082855225,0.5796026587486267,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1169199,,,,,,789,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1636674174174176e-05,1.1636674174174176e-05,1169999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1169999,0.04929511249065399,0.0,1.1461474895477295,2.0752339363098145,2.4110660552978516,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1170679,,,,,,790,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1599136636636637e-05,1.1599136636636637e-05,1170999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1170999,0.044636473059654236,0.0,0.6926161646842957,0.26878058910369873,0.4865711033344269,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.15615990990991e-05,1.15615990990991e-05,1171999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1171999,0.05158181115984917,0.0,0.4317892789840698,2.1196274757385254,2.2791566848754883,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1172159,,,,,,791,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1524061561561562e-05,1.1524061561561562e-05,1172999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1172999,0.04556538164615631,0.0,0.9464207291603088,0.24335356056690216,0.5255241394042969,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1173639,,,,,,792,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1486524024024024e-05,1.1486524024024024e-05,1173999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1173999,0.053814902901649475,0.0,1.004465103149414,2.434765577316284,2.739696741104126,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1448986486486487e-05,1.1448986486486487e-05,1174999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1174999,0.05262761190533638,0.0,0.4960964024066925,5.6957221031188965,5.872373580932617,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1175119,,,,,,793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.141144894894895e-05,1.141144894894895e-05,1175999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1175999,0.054672978818416595,0.0,0.4240593910217285,10.339677810668945,10.500365257263184,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1176599,,,,,,794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1373911411411412e-05,1.1373911411411412e-05,1176999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1176999,0.04767210781574249,0.0,0.6628488302230835,1.5173616409301758,1.7307459115982056,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1336373873873875e-05,1.1336373873873875e-05,1177999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1177999,0.05833650380373001,0.0,0.27328386902809143,5.405588150024414,5.532245635986328,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1178079,,,,,,795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1298836336336337e-05,1.1298836336336337e-05,1178999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1178999,0.051714107394218445,0.0,0.6251749992370605,0.004679132252931595,0.21268698573112488,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1179559,,,,,,796,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12612987987988e-05,1.12612987987988e-05,1179999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1179999,0.04906357824802399,0.0,0.9023017883300781,3.0976521968841553,3.372291088104248,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223761261261262e-05,1.1223761261261262e-05,1180999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1180999,0.04883118346333504,0.0,0.6943359375,1.8531832695007324,2.0755984783172607,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1181039,,,,,,797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1186223723723723e-05,1.1186223723723723e-05,1181999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1181999,0.05084165558218956,0.0,0.46324947476387024,0.3021167516708374,0.4687707722187042,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1182519,,,,,,798,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1148686186186187e-05,1.1148686186186187e-05,1182999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1182999,0.04730096086859703,0.0,0.702652633190155,0.047537364065647125,0.2705014944076538,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111114864864865e-05,1.111114864864865e-05,1183999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1183999,0.06051042675971985,0.0,1.7687628269195557,5.125974894326646e-06,0.5027062892913818,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1183999,,,,,,799,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.107361111111111e-05,1.107361111111111e-05,1184999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1184999,0.04507932439446449,0.0,0.5847988724708557,1.6217633485794067,1.813042402267456,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1185479,,,,,,800,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1036073573573575e-05,1.1036073573573575e-05,1185999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1185999,0.04772885516285896,0.0,1.1103848218917847,0.40979379415512085,0.7351188659667969,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1186959,,,,,,801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0998536036036036e-05,1.0998536036036036e-05,1186999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1186999,0.05497870221734047,0.0,0.303236722946167,0.010626500472426414,0.14141437411308289,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09609984984985e-05,1.09609984984985e-05,1187999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1187999,0.04973101243376732,0.0,1.0658760070800781,0.6455322504043579,0.9617322683334351,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1188439,,,,,,802,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0923460960960961e-05,1.0923460960960961e-05,1188999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1188999,0.050140753388404846,0.0,0.521415114402771,2.739678144454956,2.920172691345215,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1189919,,,,,,803,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0885923423423423e-05,1.0885923423423423e-05,1189999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1189999,0.045591264963150024,0.0,0.7316964864730835,1.5685420036315918,1.7970573902130127,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0848385885885886e-05,1.0848385885885886e-05,1190999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1190999,0.047769688069820404,0.0,0.6565520763397217,5.89128303527832,6.103190898895264,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1191399,,,,,,804,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0810848348348349e-05,1.0810848348348349e-05,1191999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1191999,0.04762740060687065,0.0,0.6944791674613953,0.0027600801549851894,0.2240072786808014,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1192879,,,,,,805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0773310810810811e-05,1.0773310810810811e-05,1192999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1192999,0.050453998148441315,0.0,0.4300844073295593,2.3544042110443115,2.5123794078826904,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0735773273273274e-05,1.0735773273273274e-05,1193999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1193999,0.05078262463212013,0.0,0.8266036510467529,4.1075310707092285,4.364964485168457,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1194359,,,,,,806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0698235735735736e-05,1.0698235735735736e-05,1194999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1194999,0.050307199358940125,0.0,0.5244245529174805,3.2081613540649414,3.3895747661590576,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1195839,,,,,,807,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0660698198198199e-05,1.0660698198198199e-05,1195999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1195999,0.05402557551860809,0.0,0.8718162775039673,2.1351637840270996,2.4071433544158936,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0623160660660661e-05,1.0623160660660661e-05,1196999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1196999,0.04795524477958679,0.0,1.0478127002716064,0.0005932023050263524,0.3105016350746155,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1197319,,,,,,808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0585623123123124e-05,1.0585623123123124e-05,1197999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1197999,0.046582527458667755,0.0,0.8398255705833435,0.010247701779007912,0.2667866349220276,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1198799,,,,,,809,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0548085585585586e-05,1.0548085585585586e-05,1198999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1198999,0.04669473320245743,0.0,0.9174688458442688,4.41010856628418,4.68617057800293,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0510548048048047e-05,1.0510548048048047e-05,1199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1199999,0.05508729815483093,0.0,1.409828543663025,0.04344378411769867,0.450988233089447,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200279,,,,,,810,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0473010510510512e-05,1.0473010510510512e-05,1200999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200999,0.04717834293842316,0.0,0.7619166374206543,0.026845872402191162,0.2645033597946167,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1201759,,,,,,811,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0435472972972974e-05,1.0435472972972974e-05,1201999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1201999,0.05463030934333801,0.0,0.384535551071167,0.004138634540140629,0.15490283071994781,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0397935435435435e-05,1.0397935435435435e-05,1202999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1202999,0.06256277114152908,0.0,1.3067840337753296,0.000793631246779114,0.3900524079799652,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1203239,,,,,,812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.03603978978979e-05,1.03603978978979e-05,1203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1203999,0.05518869310617447,0.0,1.146061897277832,0.0040540536865592,0.34575819969177246,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1204719,,,,,,813,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.032286036036036e-05,1.032286036036036e-05,1204999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1204999,0.05329488590359688,0.0,1.8210688829421997,7.748597568024707e-07,0.5085628628730774,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0285322822822824e-05,1.0285322822822824e-05,1205999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1205999,0.05345288664102554,0.0,1.2056673765182495,0.06301068514585495,0.41788041591644287,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1206199,,,,,,814,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0247785285285285e-05,1.0247785285285285e-05,1206999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1206999,0.05523379519581795,0.0,0.6794922947883606,6.076244831085205,6.301351547241211,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1207679,,,,,,815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0210247747747748e-05,1.0210247747747748e-05,1207999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1207999,0.05814722180366516,0.0,1.586533546447754,2.2589652871829458e-05,0.4548031985759735,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.017271021021021e-05,1.017271021021021e-05,1208999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1208999,0.06438574194908142,0.0,0.22702699899673462,8.046586117416155e-06,0.12115053832530975,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1209159,,,,,,816,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0135172672672673e-05,1.0135172672672673e-05,1209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1209999,0.0633939579129219,0.0,0.5391897559165955,0.5465905666351318,0.7447819709777832,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1210639,,,,,,817,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0097635135135135e-05,1.0097635135135135e-05,1210999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1210999,0.04711410403251648,0.0,0.9130686521530151,0.12272438406944275,0.398105651140213,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0060097597597598e-05,1.0060097597597598e-05,1211999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1211999,0.06074107438325882,0.0,1.0074856281280518,0.016155807301402092,0.3287682831287384,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1212119,,,,,,818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.002256006006006e-05,1.002256006006006e-05,1212999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1212999,0.04867437481880188,0.0,0.7928374409675598,0.20389512181282043,0.4507788419723511,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1213599,,,,,,819,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.985022522522523e-06,9.985022522522523e-06,1213999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1213999,0.052797917276620865,0.0,0.6763326525688171,0.008174686692655087,0.2300557643175125,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.947484984984986e-06,9.947484984984986e-06,1214999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1214999,0.04515264183282852,0.0,0.7100414037704468,0.002529142191633582,0.225192129611969,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1215079,,,,,,820,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.909947447447448e-06,9.909947447447448e-06,1215999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1215999,0.05296613276004791,0.0,0.9410796761512756,0.013972332701086998,0.30220839381217957,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1216559,,,,,,821,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.87240990990991e-06,9.87240990990991e-06,1216999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1216999,0.05114756524562836,0.0,0.7210918664932251,1.9826934337615967,2.21411395072937,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.834872372372372e-06,9.834872372372372e-06,1217999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1217999,0.04668170586228371,0.0,0.5225404500961304,0.0009131925762630999,0.17823000252246857,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1218039,,,,,,822,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.797334834834836e-06,9.797334834834836e-06,1218999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1218999,0.05167531594634056,0.0,1.2558692693710327,0.1383967101573944,0.5040393471717834,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1219519,,,,,,823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.759797297297298e-06,9.759797297297298e-06,1219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1219999,0.049203868955373764,0.0,0.3528945744037628,0.0,0.13742750883102417,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.722259759759761e-06,9.722259759759761e-06,1220999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1220999,0.04795125499367714,0.0,0.4175238013267517,0.0015333618503063917,0.15386556088924408,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1220999,,,,,,824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.684722222222223e-06,9.684722222222223e-06,1221999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1221999,0.05298237130045891,0.0,0.9827340245246887,4.351944923400879,4.65061092376709,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1222479,,,,,,825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.647184684684684e-06,9.647184684684684e-06,1222999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1222999,0.04695003852248192,0.0,0.6235479116439819,1.2913707494735718,1.494207739830017,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1223959,,,,,,826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.609647147147149e-06,9.609647147147149e-06,1223999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1223999,0.07085780054330826,0.0,0.43830153346061707,1.3012480735778809,1.481681227684021,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.57210960960961e-06,9.57210960960961e-06,1224999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1224999,0.05629200115799904,0.0,0.7568269371986389,0.010548272170126438,0.25604701042175293,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1225439,,,,,,827,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.534572072072072e-06,9.534572072072072e-06,1225999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1225999,0.0492243655025959,0.0,0.44575244188308716,0.0019122401718050241,0.16257470846176147,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1226919,,,,,,828,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.497034534534535e-06,9.497034534534535e-06,1226999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1226999,0.04998541250824928,0.0,0.30576276779174805,3.993495283793891e-06,0.12643009424209595,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.459496996996997e-06,9.459496996996997e-06,1227999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1227999,0.06495914608240128,0.0,0.21820251643657684,0.03711022809147835,0.15661999583244324,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1228399,,,,,,829,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.42195945945946e-06,9.42195945945946e-06,1228999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1228999,0.04765387251973152,0.0,0.7653281688690186,4.683446884155273,4.922432899475098,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1229879,,,,,,830,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.384421921921922e-06,9.384421921921922e-06,1229999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1229999,0.05162627249956131,0.0,1.2628364562988281,0.5402593612670898,0.9075947403907776,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.346884384384385e-06,9.346884384384385e-06,1230999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1230999,0.051508236676454544,0.0,0.825448751449585,2.406562328338623,2.6644327640533447,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1231359,,,,,,831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.309346846846847e-06,9.309346846846847e-06,1231999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1231999,0.05543002858757973,0.0,1.1598410606384277,0.028015397489070892,0.37340569496154785,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1232839,,,,,,832,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.27180930930931e-06,9.27180930930931e-06,1232999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1232999,0.046646036207675934,0.0,0.6956979036331177,0.0005041005788370967,0.22107461094856262,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.234271771771772e-06,9.234271771771772e-06,1233999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
